timestamp,connect,service,status
1431579875,6,2,200
1431579884,0,2,200
1431579885,1,2,200
1431579895,0,1,200
1431579903,2,2,200
1431579906,1,1,200
1431579917,0,4,200
1431579921,1,2,200
1431579928,0,1,200
1431579933,2,2,200
1431579939,0,4,200
1431579939,0,2,200
1431579950,0,2,200
1431579955,31,24,200
1431579961,0,2,200
1431579966,0,2,200
1431579969,1,2,200
1431579972,1,1,200
1431579983,0,1,200
1431579994,0,2,200
1431580005,0,1,200
1431580016,0,2,200
1431580028,14,14,200
1431580039,1,6,200
1431580050,2,5,200
1431580061,2,2,200
1431580072,3,3,200
1431580076,1,2,200
1431580083,1,12,200
1431580092,1,5,200
1431580094,1,2,200
1431580099,1,2,200
1431580103,0,7,200
1431580105,2,7,200
1431580116,1,2,200
1431580127,2,3,200
1431580138,1,2,200
1431580146,1,7,200
1431580149,1,3,200
1431580160,1,8,200
1431580171,1,1,200
1431580175,0,1,200
1431580182,1,2,200
1431580188,0,2,200
1431580193,1,2,200
1431580203,0,1,200
1431580204,1,2,200
1431580215,1,6,200
1431580222,2,1,200
1431580226,1,1,200
1431580237,2,2,200
1431580248,2,16,200
1431580259,1,5,200
1431580267,1,1,200
1431580270,1,3,200
1431580281,1,2,200
1431580293,1,2,200
1431580299,4,18,200
1431580300,0,1,406
1431580300,1,1,406
1431580302,2,1,200
1431580304,6,3,200
1431580313,4,2,200
1431580315,1,2,200
1431580326,1,2,200
1431580333,1,6,200
1431580337,1,2,200
1431580344,0,1,200
1431580348,1,2,200
1431580359,1,3,200
1431580362,1,2,200
1431580362,2,9,200
1431580370,2,3,200
1431580381,1,2,200
1431580392,1,4,200
1431580403,1,2,200
1431580412,1,2,200
1431580414,1,4,200
1431580417,0,1,200
1431580425,1,4,200
1431580427,6,2,200
1431580430,1,2,200
1431580436,0,1,200
1431580447,0,6,200
1431580449,5,5,200
1431580458,0,1,200
1431580469,1,2,200
1431580472,3,4,200
1431580473,0,3,200
1431580480,0,2,200
1431580487,0,1,200
1431580489,1,2,200
1431580491,1,1,200
1431580494,0,8,200
1431580502,1,3,200
1431580503,1,2,200
1431580513,2,2,200
1431580513,1,2,200
1431580516,0,2,200
1431580524,3,2,200
1431580533,1,2,200
1431580535,1,2,200
1431580541,0,2,200
1431580546,1,2,200
1431580548,2,2,200
1431580557,1,2,200
1431580569,11,11,200
1431580580,1,2,200
1431580585,1,5,200
1431580591,1,2,200
1431580600,0,1,200
1431580602,1,2,200
1431580603,2,2,200
1431580613,1,5,200
1431580624,1,2,200
1431580626,0,2,200
1431580635,2,2,200
1431580635,0,1,200
1431580646,1,9,200
1431580657,1,2,200
1431580660,0,1,200
1431580660,1,3,200
1431580668,1,2,200
1431580679,1,2,200
1431580682,2,2,200
1431580690,1,9,200
1431580701,0,4,200
1431580701,1,3,200
1431580701,1,5,200
1431580712,1,4,200
1431580723,1,2,200
1431580734,2,2,200
1431580745,5,2,200
1431580750,2,2,200
1431580756,1,2,200
1431580767,0,1,200
1431580778,0,1,200
1431580787,1,2,200
1431580789,0,2,200
1431580800,2,2,200
1431580803,2,1,200
1431580804,1,2,200
1431580811,4,5,200
1431580822,1,3,200
1431580833,2,2,200
1431580844,1,2,200
1431580855,1,3,200
1431580867,1,2,200
1431580878,0,2,200
1431580886,4,5,200
1431580889,0,3,200
1431580891,1,5,200
1431580900,1,2,200
1431580907,1,2,200
1431580911,1,2,200
1431580911,0,1,200
1431580922,1,2,200
1431580928,2,6,200
1431580933,1,2,200
1431580944,1,2,200
1431580955,1,2,200
1431580966,3,2,200
1431580972,1,2,200
1431580977,1,7,200
1431580988,2,2,200
1431580999,1,2,200
1431581010,1,2,200
1431581012,9,5,200
1431581012,3,1,406
1431581012,0,1,406
1431581014,1,4,200
1431581020,1,3,200
1431581021,1,6,200
1431581029,8,6,200
1431581030,1,2,200
1431581031,1,2,200
1431581032,1,7,200
1431581043,1,2,200
1431581054,1,2,200
1431581065,2,2,200
1431581067,0,2,200
1431581075,1,3,200
1431581076,4,3,200
1431581077,1,4,200
1431581087,1,2,200
1431581098,1,4,200
1431581102,1,1,200
1431581109,1,4,200
1431581120,1,2,200
1431581131,1,2,200
1431581135,0,2,200
1431581142,1,5,200
1431581152,2,2,200
1431581153,1,3,200
1431581164,1,6,200
1431581175,1,3,200
1431581186,1,2,200
1431581197,1,1,200
1431581208,0,1,200
1431581208,14,12,200
1431581219,4,2,200
1431581231,3,3,200
1431581241,1,2,200
1431581252,1,2,200
1431581257,5,2,200
1431581260,2,7,200
1431581263,3,2,200
1431581275,1,2,200
1431581285,1,2,200
1431581294,1,3,200
1431581297,1,2,200
1431581307,2,4,200
1431581316,1,2,200
1431581318,1,3,200
1431581329,1,2,200
1431581337,0,3,200
1431581341,1,2,200
1431581352,1,2,200
1431581362,1,7,200
1431581370,3,1,200
1431581373,1,9,200
1431581384,1,2,200
1431581386,0,3,200
1431581395,1,4,200
1431581401,0,1,200
1431581403,5,2,200
1431581406,1,2,200
1431581414,1,2,200
1431581417,0,2,200
1431581417,1,3,200
1431581424,1,2,200
1431581425,0,1,200
1431581427,3,2,406
1431581427,1,3,406
1431581428,1,2,200
1431581428,2,3,200
1431581439,2,3,200
1431581451,2,6,200
1431581451,1,2,200
1431581462,4,5,200
1431581473,1,3,200
1431581484,2,3,200
1431581493,1,2,200
1431581495,1,4,200
1431581506,1,3,200
1431581507,1,2,200
1431581510,1,3,200
1431581517,2,7,200
1431581521,1,2,200
1431581528,2,3,200
1431581539,1,2,200
1431581550,2,3,200
1431581561,2,3,200
1431581572,1,10,200
1431581583,1,2,200
1431581594,1,4,200
1431581603,1,1,200
1431581605,1,6,200
1431581610,0,1,200
1431581615,1,2,200
1431581616,2,6,200
1431581616,1,3,200
1431581624,1,2,200
1431581627,2,2,200
1431581638,2,2,200
1431581649,1,6,200
1431581660,2,4,200
1431581671,1,3,200
1431581682,2,6,200
1431581693,3,6,200
1431581703,1,2,200
1431581703,1,5,200
1431581704,2,7,200
1431581706,2,2,200
1431581715,3,2,200
1431581726,1,2,200
1431581736,1,3,200
1431581737,1,2,200
1431581748,1,2,200
1431581759,2,9,200
1431581770,2,3,200
1431581781,1,2,200
1431581792,1,2,200
1431581803,1,3,200
1431581814,3,4,200
1431581826,1,4,200
1431581829,2,3,200
1431581837,2,5,200
1431581841,0,1,200
1431581843,0,7,200
1431581844,0,2,200
1431581846,0,1,200
1431581848,2,3,200
1431581852,2,3,200
1431581859,3,2,200
1431581860,0,1,200
1431581861,0,1,200
1431581860,4,1,200
1431581870,2,2,200
1431581876,0,2,200
1431581877,1,2,200
1431581881,2,2,200
1431581892,1,3,200
1431581893,0,1,200
1431581895,1,2,200
1431581903,1,6,200
1431581914,3,2,200
1431581925,2,4,200
1431581936,2,2,200
1431581947,2,2,200
1431581953,3,4,200
1431581958,1,2,200
1431581969,1,3,200
1431581970,1,2,200
1431581980,7,3,200
1431581991,1,3,200
1431581991,1,3,200
1431582002,2,8,200
1431582003,0,2,200
1431582013,2,3,200
1431582024,1,2,200
1431582035,1,1,200
1431582035,3,2,200
1431582046,1,2,200
1431582049,1,2,200
1431582057,1,2,200
1431582068,2,6,200
1431582073,1,2,200
1431582073,2,2,200
1431582078,1,2,200
1431582079,6,2,200
1431582090,2,3,200
1431582090,1,2,200
1431582101,1,2,200
1431582112,0,2,200
1431582112,1,2,200
1431582123,5,2,200
1431582128,1,2,200
1431582128,1,2,200
1431582134,2,2,200
1431582146,1,2,200
1431582146,3,2,200
1431582150,0,1,200
1431582157,3,2,200
1431582168,3,4,200
1431582179,1,2,200
1431582190,6,3,200
1431582192,1,8,200
1431582200,0,1,200
1431582201,2,2,200
1431582207,1,2,200
1431582212,1,2,200
1431582221,0,1,200
1431582223,4,3,200
1431582227,5,3,200
1431582234,2,3,200
1431582245,3,2,200
1431582256,1,2,200
1431582267,1,2,200
1431582278,2,5,200
1431582280,2,3,200
1431582289,2,3,200
1431582300,0,1,200
1431582303,2,4,200
1431582305,1,2,200
1431582310,1,3,200
1431582311,1,1,200
